month,state,district,pincode,bio_age_5_17,bio_18p,enroll_18p,bio_rate_18p,low_anomaly,zero_anomaly
2025-11-01,assam,Nagaon,782001,18,16,1.0,16.0,False,False
2025-11-01,assam,Nagaon,782002,388,533,1.0,533.0,False,False
2025-11-01,assam,Nagaon,782003,289,344,12.0,28.666666666666668,False,False
2025-11-01,assam,Nagaon,782101,36,40,1.0,40.0,False,False
2025-11-01,assam,Nagaon,782122,277,335,11.0,30.454545454545453,False,False
2025-11-01,assam,Nagaon,782123,400,292,1.0,292.0,False,False
2025-11-01,assam,Nagaon,782123,400,292,21.0,13.904761904761905,False,False
2025-11-01,assam,Nagaon,782124,1000,1304,9.0,144.88888888888889,False,False
2025-11-01,assam,Nagaon,782125,379,857,1.0,857.0,False,False
2025-11-01,assam,Nagaon,782126,23,24,13.0,1.8461538461538463,False,False
2025-11-01,assam,Nagaon,782126,23,24,6.0,4.0,False,False
2025-11-01,assam,Nagaon,782139,102,209,1.0,209.0,False,False
2025-11-01,assam,Nagaon,782142,43,37,2.0,18.5,False,False
2025-11-01,assam,Nagaon,782144,21,34,1.0,34.0,False,False
2025-11-01,assam,Nagaon,782425,117,205,2.0,102.5,False,False
2025-11-01,assam,Nagaon,782435,10,13,1.0,13.0,False,False
2025-11-01,assam,Nagaon,782441,1,2,54.0,0.037037037037037035,True,False
2025-11-01,assam,Nagaon,782446,90,85,1.0,85.0,False,False
2025-11-01,assam,Nagaon,782450,121,120,10.0,12.0,False,False
2025-11-01,assam,Nagaon,782450,121,120,6.0,20.0,False,False
2025-11-01,assam,Nagaon,782481,32,17,2.0,8.5,False,False
2025-11-01,assam,Nagaon,782481,32,17,1.0,17.0,False,False
2025-11-01,assam,Nalbari,781126,692,97,2.0,48.5,False,False
2025-11-01,assam,Nalbari,781303,254,11,4.0,2.75,False,False
2025-11-01,assam,Nalbari,781304,129,8,1.0,8.0,False,False
2025-11-01,assam,Nalbari,781306,52,14,2.0,7.0,False,False
2025-11-01,assam,Nalbari,781310,63,17,1.0,17.0,False,False
2025-11-01,assam,Nalbari,781312,106,40,4.0,10.0,False,False
2025-11-01,assam,Nalbari,781312,106,40,1.0,40.0,False,False
2025-11-01,assam,Nalbari,781338,30,6,3.0,2.0,False,False
2025-11-01,assam,Nalbari,781339,48,7,4.0,1.75,False,False
2025-11-01,assam,Nalbari,781344,1,0,1.0,0.0,True,True
2025-11-01,assam,Nalbari,781346,3,2,12.0,0.16666666666666666,False,False
2025-11-01,assam,Nalbari,781347,216,36,3.0,12.0,False,False
2025-11-01,assam,Nalbari,781348,32,15,1.0,15.0,False,False
2025-11-01,assam,Nalbari,781349,173,22,3.0,7.333333333333333,False,False
2025-11-01,assam,Nalbari,781350,159,18,3.0,6.0,False,False
2025-11-01,assam,Nalbari,781351,285,35,3.0,11.666666666666666,False,False
2025-11-01,assam,Nalbari,781355,8,11,1.0,11.0,False,False
2025-11-01,assam,Nalbari,781375,1,0,1.0,0.0,True,True
2025-11-01,assam,North Cachar Hills,788830,106,19,21.0,0.9047619047619048,False,False
2025-11-01,assam,Sibsagar,785640,86,43,49.0,0.8775510204081632,False,False
2025-11-01,assam,Sibsagar,785663,33,16,12.0,1.3333333333333333,False,False
2025-11-01,assam,Sibsagar,785664,32,9,8.0,1.125,False,False
2025-11-01,assam,Sibsagar,785665,12,3,3.0,1.0,False,False
2025-11-01,assam,Sibsagar,785666,21,9,5.0,1.8,False,False
2025-11-01,assam,Sibsagar,785667,12,3,12.0,0.25,False,False
2025-11-01,assam,Sibsagar,785670,7,4,8.0,0.5,False,False
2025-11-01,assam,Sibsagar,785682,30,5,1.0,5.0,False,False
2025-11-01,assam,Sibsagar,785683,9,7,1.0,7.0,False,False
2025-11-01,assam,Sibsagar,785683,9,7,1.0,7.0,False,False
2025-11-01,assam,Sibsagar,785684,63,12,1.0,12.0,False,False
2025-11-01,assam,Sibsagar,785685,186,50,2.0,25.0,False,False
2025-11-01,assam,Sibsagar,785686,43,23,1.0,23.0,False,False
2025-11-01,assam,Sibsagar,785689,4,4,1.0,4.0,False,False
2025-11-01,assam,Sibsagar,785697,17,13,10.0,1.3,False,False
2025-11-01,assam,Sibsagar,785701,17,4,3.0,1.3333333333333333,False,False
2025-11-01,assam,Sonitpur,784001,172,127,1.0,127.0,False,False
2025-11-01,assam,Sonitpur,784101,45,34,1.0,34.0,False,False
2025-11-01,assam,Sonitpur,784103,47,16,7.0,2.2857142857142856,False,False
2025-11-01,assam,Sonitpur,784110,179,111,2.0,55.5,False,False
2025-11-01,assam,Sonitpur,784111,98,27,1.0,27.0,False,False
2025-11-01,assam,Sonitpur,784167,23,16,2.0,8.0,False,False
2025-11-01,assam,Sonitpur,784167,23,16,1.0,16.0,False,False
2025-11-01,assam,Sonitpur,784168,32,28,2.0,14.0,False,False
2025-11-01,assam,Sonitpur,784168,32,28,12.0,2.3333333333333335,False,False
2025-11-01,assam,Sonitpur,784169,16,4,2.0,2.0,False,False
2025-11-01,assam,Sonitpur,784169,16,4,2.0,2.0,False,False
2025-11-01,assam,Sonitpur,784170,24,32,16.0,2.0,False,False
2025-11-01,assam,Sonitpur,784170,24,32,6.0,5.333333333333333,False,False
2025-11-01,assam,Sonitpur,784171,29,10,119.0,0.08403361344537816,False,False
2025-11-01,assam,Sonitpur,784172,13,10,3.0,3.3333333333333335,False,False
2025-11-01,assam,Sonitpur,784172,13,10,2.0,5.0,False,False
2025-11-01,assam,Sonitpur,784173,3,4,1.0,4.0,False,False
2025-11-01,assam,Sonitpur,784174,2,18,1.0,18.0,False,False
2025-11-01,assam,Sonitpur,784176,38,85,1.0,85.0,False,False
2025-11-01,assam,Sonitpur,784177,1,5,1.0,5.0,False,False
2025-11-01,assam,Sonitpur,784178,37,23,2.0,11.5,False,False
2025-11-01,assam,Sonitpur,784179,33,51,2.0,25.5,False,False
2025-11-01,assam,Sonitpur,784504,47,28,3.0,9.333333333333334,False,False
2025-11-01,assam,Sonitpur,784505,132,74,4.0,18.5,False,False
2025-11-01,assam,Sonitpur,784507,43,17,1.0,17.0,False,False
2025-11-01,assam,South Salmara Mankachar,783128,60,26,2.0,13.0,False,False
2025-11-01,assam,South Salmara Mankachar,783131,135,62,6.0,10.333333333333334,False,False
2025-11-01,assam,South Salmara Mankachar,783135,192,106,6.0,17.666666666666668,False,False
2025-11-01,assam,Sribhumi,788701,2,9,1.0,9.0,False,False
2025-11-01,assam,Sribhumi,788709,0,6,2.0,3.0,False,False
2025-11-01,assam,Sribhumi,788710,1,1,2.0,0.5,False,False
2025-11-01,assam,Sribhumi,788712,0,8,2.0,4.0,False,False
2025-11-01,assam,Sribhumi,788720,2,1,2.0,0.5,False,False
2025-11-01,assam,Sribhumi,788722,0,3,1.0,3.0,False,False
2025-11-01,assam,Sribhumi,788722,0,3,2.0,1.5,False,False
2025-11-01,assam,Sribhumi,788723,0,10,3.0,3.3333333333333335,False,False
2025-11-01,assam,Sribhumi,788725,1,5,2.0,2.5,False,False
2025-11-01,assam,Sribhumi,788726,0,3,2.0,1.5,False,False
2025-11-01,assam,Sribhumi,788728,0,3,1.0,3.0,False,False
2025-11-01,assam,Sribhumi,788734,1,0,1.0,0.0,True,True
2025-11-01,assam,Sribhumi,788806,1,8,1.0,8.0,False,False
2025-11-01,assam,Tamulpur District,781368,0,1,1.0,1.0,False,False
2025-11-01,assam,Tinsukia,786145,27,6,1.0,6.0,False,False
2025-11-01,assam,Tinsukia,786151,71,53,6.0,8.833333333333334,False,False
2025-11-01,assam,Tinsukia,786152,65,47,4.0,11.75,False,False
2025-11-01,assam,Tinsukia,786154,67,20,4.0,5.0,False,False
2025-11-01,assam,Tinsukia,786156,50,25,3.0,8.333333333333334,False,False
2025-11-01,assam,Tinsukia,786158,45,42,1.0,42.0,False,False
2025-11-01,assam,Tinsukia,786171,70,44,18.0,2.4444444444444446,False,False
2025-11-01,assam,Tinsukia,786174,21,24,5.0,4.8,False,False
2025-11-01,assam,Tinsukia,786179,4,6,1.0,6.0,False,False
2025-11-01,assam,Tinsukia,786181,26,10,3.0,3.3333333333333335,False,False
2025-11-01,assam,Tinsukia,786182,32,46,6.0,7.666666666666667,False,False
2025-11-01,assam,Tinsukia,786188,48,21,5.0,4.2,False,False
2025-11-01,assam,Udalguri,784110,2,2,2.0,1.0,False,False
2025-11-01,assam,Udalguri,784111,0,1,1.0,1.0,False,False
2025-11-01,assam,Udalguri,784114,69,60,13.0,4.615384615384615,False,False
2025-11-01,assam,Udalguri,784115,2,1,87.0,0.011494252873563218,True,False
2025-11-01,assam,Udalguri,784116,5,0,110.0,0.0,True,True
2025-11-01,assam,Udalguri,784116,5,0,2.0,0.0,True,True
2025-11-01,assam,Udalguri,784146,1,1,110.0,0.00909090909090909,True,False
2025-11-01,assam,Udalguri,784190,62,46,35.0,1.3142857142857143,False,False
2025-11-01,assam,Udalguri,784507,73,57,1.0,57.0,False,False
2025-11-01,assam,Udalguri,784514,43,47,29.0,1.6206896551724137,False,False
2025-11-01,assam,Udalguri,784521,73,35,6.0,5.833333333333333,False,False
2025-11-01,assam,Udalguri,784522,75,54,2.0,27.0,False,False
2025-11-01,assam,Udalguri,784522,75,54,5.0,10.8,False,False
2025-11-01,assam,Udalguri,784523,42,39,8.0,4.875,False,False
2025-11-01,assam,Udalguri,784524,23,13,1.0,13.0,False,False
2025-11-01,assam,Udalguri,784525,74,63,12.0,5.25,False,False
2025-11-01,assam,Udalguri,784526,29,24,1.0,24.0,False,False
2025-11-01,assam,Udalguri,784528,38,13,1.0,13.0,False,False
2025-11-01,assam,West Karbi Anglong,782410,0,2,3.0,0.6666666666666666,False,False
2025-11-01,assam,West Karbi Anglong,782410,0,2,2.0,1.0,False,False
2025-11-01,assam,West Karbi Anglong,782410,0,2,18.0,0.1111111111111111,False,False
2025-11-01,assam,West Karbi Anglong,782446,2,1,1.0,1.0,False,False
2025-11-01,assam,West Karbi Anglong,782448,2,2,14.0,0.14285714285714285,False,False
2025-11-01,assam,West Karbi Anglong,782448,2,2,1.0,2.0,False,False
2025-11-01,assam,West Karbi Anglong,782450,9,15,10.0,1.5,False,False
2025-11-01,assam,West Karbi Anglong,782450,9,15,6.0,2.5,False,False
2025-11-01,assam,West Karbi Anglong,782485,2,4,1.0,4.0,False,False
2025-11-01,assam,West Karbi Anglong,782486,158,262,2.0,131.0,False,False
2025-11-01,assam,West Karbi Anglong,782486,158,262,30.0,8.733333333333333,False,False
2025-11-01,goa,Bardez,403501,1,0,1.0,0.0,True,True
2025-11-01,goa,Bardez,403521,0,2,1.0,2.0,False,False
2025-11-01,goa,North Goa,403001,95,51,3.0,17.0,False,False
2025-11-01,goa,North Goa,403002,103,56,2.0,28.0,False,False
2025-11-01,goa,North Goa,403005,76,51,3.0,17.0,False,False
2025-11-01,goa,North Goa,403103,50,49,1.0,49.0,False,False
2025-11-01,goa,North Goa,403401,537,201,1.0,201.0,False,False
2025-11-01,goa,North Goa,403402,13,22,2.0,11.0,False,False
2025-11-01,goa,North Goa,403403,17,10,2.0,5.0,False,False
2025-11-01,goa,North Goa,403501,23,19,1.0,19.0,False,False
2025-11-01,goa,North Goa,403502,34,57,2.0,28.5,False,False
2025-11-01,goa,North Goa,403507,302,149,1.0,149.0,False,False
2025-11-01,goa,North Goa,403511,13,24,1.0,24.0,False,False
2025-11-01,goa,North Goa,403516,36,42,2.0,21.0,False,False
2025-11-01,goa,North Goa,403517,226,56,1.0,56.0,False,False
2025-11-01,goa,North Goa,403521,46,45,1.0,45.0,False,False
2025-11-01,goa,North Goa,403524,18,18,2.0,9.0,False,False
2025-11-01,goa,South Goa,403601,323,194,2.0,97.0,False,False
2025-11-01,goa,South Goa,403702,67,33,3.0,11.0,False,False
2025-11-01,goa,South Goa,403703,121,132,3.0,44.0,False,False
2025-11-01,goa,South Goa,403704,41,19,1.0,19.0,False,False
2025-11-01,goa,South Goa,403705,67,34,2.0,17.0,False,False
2025-11-01,goa,South Goa,403707,198,98,1.0,98.0,False,False
2025-11-01,goa,South Goa,403708,82,75,1.0,75.0,False,False
2025-11-01,goa,South Goa,403709,81,35,1.0,35.0,False,False
2025-11-01,goa,South Goa,403713,44,25,1.0,25.0,False,False
2025-11-01,goa,South Goa,403717,17,10,1.0,10.0,False,False
2025-11-01,goa,South Goa,403721,18,10,2.0,5.0,False,False
2025-11-01,goa,South Goa,403802,253,104,1.0,104.0,False,False
2025-11-01,goa,South Goa,403803,11,4,1.0,4.0,False,False
2025-11-01,goa,Tiswadi,403002,0,1,2.0,0.5,False,False
2025-11-01,ladakh,Kargil,194103,59,21,2.0,10.5,False,False
2025-11-01,ladakh,Kargil,194105,8,6,1.0,6.0,False,False
2025-11-01,ladakh,Leh,194101,44,46,3.0,15.333333333333334,False,False
2025-11-01,meghalaya,East Garo Hills,783134,5,2,1.0,2.0,False,False
2025-11-01,meghalaya,East Garo Hills,783134,5,2,18.0,0.1111111111111111,False,False
2025-11-01,meghalaya,East Garo Hills,793106,0,1,13.0,0.07692307692307693,True,False
2025-11-01,meghalaya,East Garo Hills,793106,0,1,9.0,0.1111111111111111,False,False
2025-11-01,meghalaya,East Garo Hills,793106,0,1,1.0,1.0,False,False
2025-11-01,meghalaya,East Garo Hills,793150,1,0,153.0,0.0,True,True
2025-11-01,meghalaya,East Garo Hills,794108,0,1,3.0,0.3333333333333333,False,False
2025-11-01,meghalaya,East Garo Hills,794108,0,1,7.0,0.14285714285714285,False,False
2025-11-01,meghalaya,East Garo Hills,794110,27,27,39.0,0.6923076923076923,False,False
2025-11-01,meghalaya,East Garo Hills,794110,27,27,22.0,1.2272727272727273,False,False
2025-11-01,meghalaya,East Garo Hills,794111,45,35,74.0,0.47297297297297297,False,False
2025-11-01,meghalaya,East Jaintia Hills,793160,178,25,55.0,0.45454545454545453,False,False
2025-11-01,meghalaya,East Jaintia Hills,793200,156,30,86.0,0.3488372093023256,False,False
2025-11-01,meghalaya,East Khasi Hills,793001,63,81,38.0,2.1315789473684212,False,False
2025-11-01,meghalaya,East Khasi Hills,793002,56,47,16.0,2.9375,False,False
2025-11-01,meghalaya,East Khasi Hills,793003,12,35,6.0,5.833333333333333,False,False
2025-11-01,meghalaya,East Khasi Hills,793004,179,60,22.0,2.727272727272727,False,False
2025-11-01,meghalaya,East Khasi Hills,793005,126,39,51.0,0.7647058823529411,False,False
2025-11-01,meghalaya,East Khasi Hills,793005,126,39,1.0,39.0,False,False
2025-11-01,meghalaya,East Khasi Hills,793006,40,72,27.0,2.6666666666666665,False,False
2025-11-01,meghalaya,East Khasi Hills,793007,68,24,6.0,4.0,False,False
2025-11-01,meghalaya,East Khasi Hills,793008,60,22,21.0,1.0476190476190477,False,False
2025-11-01,meghalaya,East Khasi Hills,793009,74,8,71.0,0.11267605633802817,False,False
2025-11-01,meghalaya,East Khasi Hills,793010,14,24,31.0,0.7741935483870968,False,False
2025-11-01,meghalaya,East Khasi Hills,793012,12,4,37.0,0.10810810810810811,False,False
2025-11-01,meghalaya,East Khasi Hills,793014,20,15,14.0,1.0714285714285714,False,False
2025-11-01,meghalaya,East Khasi Hills,793015,161,79,174.0,0.4540229885057471,False,False
2025-11-01,meghalaya,East Khasi Hills,793016,56,8,6.0,1.3333333333333333,False,False
2025-11-01,meghalaya,East Khasi Hills,793017,60,23,23.0,1.0,False,False
2025-11-01,meghalaya,East Khasi Hills,793018,7,11,6.0,1.8333333333333333,False,False
2025-11-01,meghalaya,East Khasi Hills,793019,33,24,20.0,1.2,False,False
2025-11-01,meghalaya,East Khasi Hills,793021,13,23,25.0,0.92,False,False
2025-11-01,meghalaya,East Khasi Hills,793022,21,5,37.0,0.13513513513513514,False,False
2025-11-01,meghalaya,East Khasi Hills,793106,1,15,13.0,1.1538461538461537,False,False
2025-11-01,meghalaya,East Khasi Hills,793106,1,15,9.0,1.6666666666666667,False,False
2025-11-01,meghalaya,East Khasi Hills,793106,1,15,1.0,15.0,False,False
2025-11-01,meghalaya,East Khasi Hills,793107,28,11,2.0,5.5,False,False
2025-11-01,meghalaya,East Khasi Hills,793108,26,22,35.0,0.6285714285714286,False,False
2025-11-01,meghalaya,East Khasi Hills,793109,3,1,2.0,0.5,False,False
2025-11-01,meghalaya,East Khasi Hills,793109,3,1,3.0,0.3333333333333333,False,False
2025-11-01,meghalaya,East Khasi Hills,793109,3,1,11.0,0.09090909090909091,False,False
2025-11-01,meghalaya,East Khasi Hills,793110,126,37,136.0,0.27205882352941174,False,False
2025-11-01,meghalaya,East Khasi Hills,793111,46,17,32.0,0.53125,False,False
2025-11-01,meghalaya,East Khasi Hills,793112,10,10,16.0,0.625,False,False
2025-11-01,meghalaya,East Khasi Hills,793113,53,34,56.0,0.6071428571428571,False,False
2025-11-01,meghalaya,East Khasi Hills,793120,2,0,3.0,0.0,True,True
2025-11-01,meghalaya,East Khasi Hills,793120,2,0,27.0,0.0,True,True
2025-11-01,meghalaya,East Khasi Hills,793121,184,56,179.0,0.3128491620111732,False,False
2025-11-01,meghalaya,Eastern West Khasi Hills,793120,0,2,3.0,0.6666666666666666,False,False
2025-11-01,meghalaya,Eastern West Khasi Hills,793120,0,2,27.0,0.07407407407407407,True,False
2025-11-01,meghalaya,Jaintia Hills,793150,0,2,153.0,0.013071895424836602,True,False
2025-11-01,meghalaya,North Garo Hills,783134,11,5,1.0,5.0,False,False
2025-11-01,meghalaya,North Garo Hills,783134,11,5,18.0,0.2777777777777778,False,False
2025-11-01,meghalaya,North Garo Hills,794002,13,8,14.0,0.5714285714285714,False,False
2025-11-01,meghalaya,North Garo Hills,794002,13,8,50.0,0.16,False,False
2025-11-01,meghalaya,North Garo Hills,794104,2,0,73.0,0.0,True,True
2025-11-01,meghalaya,North Garo Hills,794108,9,8,3.0,2.6666666666666665,False,False
2025-11-01,meghalaya,North Garo Hills,794108,9,8,7.0,1.1428571428571428,False,False
2025-11-01,meghalaya,North Garo Hills,794110,20,6,39.0,0.15384615384615385,False,False
2025-11-01,meghalaya,North Garo Hills,794110,20,6,22.0,0.2727272727272727,False,False
2025-11-01,meghalaya,North Garo Hills,794112,28,7,10.0,0.7,False,False
2025-11-01,meghalaya,Ri Bhoi,781131,14,1,15.0,0.06666666666666667,True,False
2025-11-01,meghalaya,Ri Bhoi,793002,1,0,16.0,0.0,True,True
2025-11-01,meghalaya,Ri Bhoi,793101,53,36,22.0,1.6363636363636365,False,False
2025-11-01,meghalaya,Ri Bhoi,793102,129,35,81.0,0.43209876543209874,False,False
2025-11-01,meghalaya,Ri Bhoi,793103,38,29,62.0,0.46774193548387094,False,False
2025-11-01,meghalaya,Ri Bhoi,793104,2,4,2.0,2.0,False,False
2025-11-01,meghalaya,Ri Bhoi,793105,129,36,107.0,0.3364485981308411,False,False
2025-11-01,meghalaya,Ri Bhoi,793116,1,0,25.0,0.0,True,True
2025-11-01,meghalaya,Ri Bhoi,793122,5,4,13.0,0.3076923076923077,False,False
2025-11-01,meghalaya,Ri Bhoi,793123,1,0,1.0,0.0,True,True
2025-11-01,meghalaya,South Garo Hills,794005,10,9,2.0,4.5,False,False
2025-11-01,meghalaya,South Garo Hills,794005,10,9,41.0,0.21951219512195122,False,False
2025-11-01,meghalaya,South Garo Hills,794102,23,5,97.0,0.05154639175257732,True,False
2025-11-01,meghalaya,South Garo Hills,794103,62,18,48.0,0.375,False,False
2025-11-01,meghalaya,South Garo Hills,794103,62,18,48.0,0.375,False,False
2025-11-01,meghalaya,South Garo Hills,794107,5,2,11.0,0.18181818181818182,False,False
2025-11-01,meghalaya,South Garo Hills,794114,9,9,1.0,9.0,False,False
2025-11-01,meghalaya,South West Garo Hills,794105,156,46,23.0,2.0,False,False
2025-11-01,meghalaya,South West Garo Hills,794105,156,46,17.0,2.7058823529411766,False,False
2025-11-01,meghalaya,South West Garo Hills,794106,56,56,8.0,7.0,False,False
2025-11-01,meghalaya,South West Garo Hills,794115,149,45,28.0,1.6071428571428572,False,False
2025-11-01,meghalaya,South West Khasi Hills,793106,185,118,13.0,9.076923076923077,False,False
2025-11-01,meghalaya,South West Khasi Hills,793106,185,118,9.0,13.11111111111111,False,False
2025-11-01,meghalaya,South West Khasi Hills,793106,185,118,1.0,118.0,False,False
2025-11-01,meghalaya,South West Khasi Hills,793114,134,22,44.0,0.5,False,False
2025-11-01,meghalaya,South West Khasi Hills,793119,54,7,7.0,1.0,False,False
2025-11-01,meghalaya,South West Khasi Hills,793119,54,7,151.0,0.046357615894039736,True,False
2025-11-01,meghalaya,West Garo Hills,794001,27,43,15.0,2.8666666666666667,False,False
2025-11-01,meghalaya,West Garo Hills,794002,26,25,14.0,1.7857142857142858,False,False
2025-11-01,meghalaya,West Garo Hills,794002,26,25,50.0,0.5,False,False
2025-11-01,meghalaya,West Garo Hills,794003,2,0,4.0,0.0,True,True
2025-11-01,meghalaya,West Garo Hills,794005,15,14,2.0,7.0,False,False
2025-11-01,meghalaya,West Garo Hills,794005,15,14,41.0,0.34146341463414637,False,False
2025-11-01,meghalaya,West Garo Hills,794101,29,21,12.0,1.75,False,False
2025-11-01,meghalaya,West Garo Hills,794103,24,45,48.0,0.9375,False,False
2025-11-01,meghalaya,West Garo Hills,794103,24,45,48.0,0.9375,False,False
2025-11-01,meghalaya,West Garo Hills,794104,310,595,73.0,8.150684931506849,False,False
2025-11-01,meghalaya,West Garo Hills,794105,18,104,23.0,4.521739130434782,False,False
2025-11-01,meghalaya,West Garo Hills,794105,18,104,17.0,6.117647058823529,False,False
2025-11-01,meghalaya,West Garo Hills,794106,1,0,8.0,0.0,True,True
2025-11-01,meghalaya,West Garo Hills,794109,91,73,16.0,4.5625,False,False
2025-11-01,meghalaya,West Jaintia Hills,793109,29,13,2.0,6.5,False,False
2025-11-01,meghalaya,West Jaintia Hills,793109,29,13,3.0,4.333333333333333,False,False
2025-11-01,meghalaya,West Jaintia Hills,793109,29,13,11.0,1.1818181818181819,False,False
2025-11-01,meghalaya,West Jaintia Hills,793150,230,79,153.0,0.5163398692810458,False,False
2025-11-01,meghalaya,West Jaintia Hills,793151,51,18,111.0,0.16216216216216217,False,False
2025-11-01,meghalaya,West Jaintia Hills,793161,9,2,10.0,0.2,False,False
2025-11-01,meghalaya,West Khasi Hills,793008,0,1,21.0,0.047619047619047616,True,False
2025-11-01,meghalaya,West Khasi Hills,793017,2,0,23.0,0.0,True,True
2025-11-01,meghalaya,West Khasi Hills,793119,351,113,7.0,16.142857142857142,False,False
2025-11-01,meghalaya,West Khasi Hills,793119,351,113,151.0,0.7483443708609272,False,False
2025-11-01,meghalaya,West Khasi Hills,793120,130,60,3.0,20.0,False,False
2025-11-01,meghalaya,West Khasi Hills,793120,130,60,27.0,2.2222222222222223,False,False
2025-11-01,mizoram,Aizawl,796005,137,73,1.0,73.0,False,False
2025-11-01,mizoram,Aizawl,796008,110,10,1.0,10.0,False,False
2025-11-01,mizoram,Aizawl,796009,74,45,2.0,22.5,False,False
2025-11-01,mizoram,Aizawl,796261,48,37,1.0,37.0,False,False
2025-11-01,mizoram,Champhai,796261,5,3,1.0,3.0,False,False
2025-11-01,mizoram,Champhai,796310,35,23,2.0,11.5,False,False
2025-11-01,mizoram,Champhai,796310,35,23,4.0,5.75,False,False
2025-11-01,mizoram,Champhai,796320,9,17,2.0,8.5,False,False
2025-11-01,mizoram,Champhai,796321,108,72,3.0,24.0,False,False
2025-11-01,mizoram,Kolasib,796081,94,49,2.0,24.5,False,False
2025-11-01,mizoram,Kolasib,796101,21,10,2.0,5.0,False,False
2025-11-01,mizoram,Lawngtlai,796770,148,68,1.0,68.0,False,False
2025-11-01,mizoram,Lawngtlai,796891,106,107,1.0,107.0,False,False
2025-11-01,mizoram,Lawngtlai,796901,19,13,15.0,0.8666666666666667,False,False
2025-11-01,mizoram,Lunglei,796101,0,1,2.0,0.5,False,False
2025-11-01,mizoram,Lunglei,796691,19,8,2.0,4.0,False,False
2025-11-01,mizoram,Lunglei,796701,102,68,15.0,4.533333333333333,False,False
2025-11-01,mizoram,Lunglei,796710,3,5,1.0,5.0,False,False
2025-11-01,mizoram,Lunglei,796730,26,27,2.0,13.5,False,False
2025-11-01,mizoram,Lunglei,796751,66,26,4.0,6.5,False,False
2025-11-01,mizoram,Lunglei,796770,3,1,1.0,1.0,False,False
2025-11-01,mizoram,Mamit,796081,1,1,2.0,0.5,False,False
2025-11-01,mizoram,Mammit,796005,1,0,1.0,0.0,True,True
2025-11-01,mizoram,Mammit,796081,0,1,2.0,0.5,False,False
2025-11-01,mizoram,Saiha,796891,1,0,1.0,0.0,True,True
2025-11-01,mizoram,Saiha,796901,75,51,15.0,3.4,False,False
2025-11-01,mizoram,Saitual,796261,2,5,1.0,5.0,False,False
2025-11-01,mizoram,Serchhip,796186,12,8,1.0,8.0,False,False
2025-11-01,sikkim,East,737101,86,46,1.0,46.0,False,False
2025-11-01,sikkim,East,737133,12,5,1.0,5.0,False,False
2025-11-01,sikkim,East,737134,27,35,1.0,35.0,False,False
2025-11-01,sikkim,East Sikkim,737101,106,25,1.0,25.0,False,False
2025-11-01,sikkim,East Sikkim,737133,9,4,1.0,4.0,False,False
2025-11-01,sikkim,East Sikkim,737134,28,17,1.0,17.0,False,False
2025-11-01,sikkim,Namchi,737134,0,1,1.0,1.0,False,False
2025-11-01,sikkim,South,737111,2,3,1.0,3.0,False,False
2025-11-01,sikkim,South,737134,7,29,1.0,29.0,False,False
2025-11-01,sikkim,South Sikkim,737111,2,1,1.0,1.0,False,False
2025-11-01,sikkim,South Sikkim,737134,16,16,1.0,16.0,False,False
2025-11-01,sikkim,West,737111,17,35,1.0,35.0,False,False
2025-11-01,sikkim,West,737113,17,22,1.0,22.0,False,False
2025-11-01,sikkim,West Sikkim,737111,38,23,1.0,23.0,False,False
2025-11-01,sikkim,West Sikkim,737113,32,26,1.0,26.0,False,False
2025-12-01,assam,Bajali,781316,0,1,2.0,0.5,False,False
2025-12-01,assam,Baksa,781315,191,208,2.0,104.0,False,False
2025-12-01,assam,Baksa,781316,0,5,2.0,2.5,False,False
2025-12-01,assam,Baksa,781335,1,0,1.0,0.0,True,True
2025-12-01,assam,Baksa,781340,8,2,1.0,2.0,False,False
2025-12-01,assam,Baksa,781343,25,18,3.0,6.0,False,False
2025-12-01,assam,Baksa,781344,92,20,2.0,10.0,False,False
2025-12-01,assam,Baksa,781366,0,2,1.0,2.0,False,False
2025-12-01,assam,Baksa,781372,78,72,6.0,12.0,False,False
2025-12-01,assam,Barpeta,781308,630,511,1.0,511.0,False,False
2025-12-01,assam,Barpeta,781314,303,239,3.0,79.66666666666667,False,False
2025-12-01,assam,Barpeta,781315,256,492,2.0,246.0,False,False
2025-12-01,assam,Barpeta,781316,329,381,2.0,190.5,False,False
2025-12-01,assam,Barpeta,781317,239,238,1.0,238.0,False,False
2025-12-01,assam,Barpeta,781321,454,688,1.0,688.0,False,False
2025-12-01,assam,Biswanath,784168,206,74,3.0,24.666666666666668,False,False
2025-12-01,assam,Biswanath,784170,33,17,3.0,5.666666666666667,False,False
2025-12-01,assam,Biswanath,784173,31,12,1.0,12.0,False,False
2025-12-01,assam,Biswanath,784174,55,49,1.0,49.0,False,False
2025-12-01,assam,Bongaigaon,783380,354,263,3.0,87.66666666666667,False,False
2025-12-01,assam,Bongaigaon,783381,47,75,1.0,75.0,False,False
2025-12-01,assam,Bongaigaon,783383,99,85,6.0,14.166666666666666,False,False
2025-12-01,assam,Bongaigaon,783384,824,591,3.0,197.0,False,False
2025-12-01,assam,Bongaigaon,783385,7,3,1.0,3.0,False,False
2025-12-01,assam,Bongaigaon,783388,300,214,1.0,214.0,False,False
2025-12-01,assam,Bongaigaon,783390,186,93,4.0,23.25,False,False
2025-12-01,assam,Bongaigaon,783390,186,93,10.0,9.3,False,False
